Url,Title
/book/mortal-kombat-son-of-the-dragons_19087093005200605,Mortal Kombat: Son of the Dragons
/book/part-time-librarian-is-a-lord-god_19161003005481705,Part-time Librarian is a Lord God
/book/i-can't-attack-so-my-summons-do-it-instead_23434684706678605,"I Can't Attack, So My Summons do it instead"
/book/just-another-gamer_21582298906952905,Just Another Gamer
/book/all-i-want-to-do-is-rest-with-my-firekeeper_23082838906137305,All I Want to Do is Rest with my Firekeeper
/book/the-venom-squad-nephila(book-i)_14467693205448305,The VENOM Squad: Nephila(Book I)
/book/a-devil's-adventure_16111455405915205,A Devil's Adventure
/book/alive-%22-a-the-walking-dead-telltale-games-fanfic%22_20629700506378105,Alive? 
/book/ark-survival-evolved-multiverse_19764502006319605,Ark Survival Evolved Multiverse
/book/the-hallowed-knight._23591753505533805,The Hallowed Knight.
/book/suna-omni-gamer-(-naruto-fanfiction)_12666185506496305,Suna : Omni Gamer ( Naruto Fanfiction)
/book/defense-of-the-ancients---invoker-lore_13870738206905805,Defense of the Ancients - Invoker Lore
/book/degrees-of-lewdity-the-blood-moon-adventure_23072987506111405,Degrees Of Lewdity: The Blood Moon Adventure
/book/league-of-legends-the-grim-wolves_24587930306335305,League of Legends: The Grim Wolves
/book/genshin-impact-dropped-into-teyvat_23627544706054605,Genshin Impact: Dropped into Teyvat
/book/my-original-world-is-not-normal-as-i-expected-(honkai-impact-3rd)_21707195805102705,My Original World Is Not Normal As I Expected (Honkai Impact 3rd)
/book/fighting-with-honkai-helping-beauty-from-fate's-injustice_23336841305943505,Fighting with Honkai : Helping Beauty from Fate's Injustice
/book/iron-harvest_17951203605688105,Iron Harvest
/book/please-reset-the-booktitle-frozentidez-20231218092329-62_11442080505375105,please reset the booktitle FrozenTidez 20231218092329 62
/book/boundary-(miya-%C3%97-alucard---mlbb-fan-fiction)_13798257305337405,Boundary (MIYA × ALUCARD - MLBB FAN-FICTION)
/book/i-reincarnated-in-the-world-full-of-beasts-with-a-clash-of-clan-system_23048787806040105,I reincarnated in the world full of beasts with a Clash of clan system
/book/the-reincarnated-slayer_20156173506389705,The reincarnated Slayer
/book/lost-soul's-purpose-%7C-elden-ring_23177584506469305,Lost Soul's Purpose | Elden Ring
/book/resident-evil-anomaly_19335177805031405,Resident evil:Anomaly
/book/mass-effect-paragons-pursuit_23899116706410505,Mass Effect: Paragons Pursuit
/book/vamp-wine_22799733905221605,Vamp Wine
/book/aether-x-genshin-heroine_19371014406289205,Aether X Genshin Heroine
/book/halo-ghosts-of-reach-(old)_16924951605772105,Halo: Ghosts of Reach (old)
/book/the-lord-of-the-rings-against-the-worlds-(fanfic-version)_16767229706295405,the lord of the rings against the worlds (fanfic version)
/book/acquaintances-of-the-past_13875020306951205,Acquaintances of the Past
/book/danganronpa-the-worse-vs-the-best_23275402705634905,Danganronpa: The Worse Vs The Best
/book/my-adventures-in-the-multiverse-with-a-dragon-quest-system!_22585523306503705,My Adventures in the Multiverse with a Dragon Quest System!
/book/the-3-legendary-sannin-once-more_17953540106843805,The 3 Legendary Sannin Once More
/book/little-foreign-girl-with-the-blue-cape_19663741705880105,Little Foreign Girl With The Blue Cape
/book/dragon-age-inquisitor%E2%80%99s-path_23867628706131105,Dragon Age: Inquisitor’s Path
/book/es5-skyrim---sam-shepherd_23333128206158205,ES5: Skyrim - Sam Shepherd
/book/alchemia-story-adveture-of-life-time_19573317706795605,Alchemia story: Adveture of Life time
/book/land-of-dawn-highschool_13813679805420005,Land Of Dawn HighSchool
/book/persona-genesis-of-the-rogue!_19639745505812805,Persona: Genesis of the Rogue!
/book/rhapsody-of-blood-and-bullets_13959783406683905,Rhapsody of Blood and Bullets
/book/mamoru_16696791905869705,Mamoru
/book/speedrun_20020205705495505,Speedrun
/book/letters-to-your-heart_17439564305886205,Letters to your Heart
/book/redemption-of-the-heartless_18156064706637405,Redemption of the Heartless
/book/kanova-adventure_18057583205096505,Kanova Adventure
/book/back-in-town-a-showdown-bandit-fan-episode-story_15146682806291605,Back In Town: A Showdown Bandit Fan Episode/Story
/book/kh-alternate_18353015306481605,kh alternate
/book/five-nights-at-freddy's-the-mangled-miracle_20879211106971705,Five Nights at Freddy's: The Mangled Miracle
/book/god-of-illusions-aether_21319764005935405,God of Illusions Aether
/book/spartan-ii-with-a-system-(halo)_23794059705253205,Spartan II with a system (Halo)
/book/little-nightmares-ii-the-struggle-for-survival_19501113205485205,Little Nightmares II: The Struggle For Survival
/book/i-really-dont-want-to-be-a-trainer-(mtl)_22719019005894905,I Really Dont Want To Be A Trainer (MTL)
/book/genshin-impact-the-elementalist_20475833405640905,Genshin Impact: The Elementalist
/book/fire-emblem-fates-immortality_22151704605576205,Fire Emblem Fates: Immortality
/book/kda-ahri--lost-but-not-found_19482232905435405,KDA Ahri- Lost But Not Found
/book/pokemon-merciless-rocket_22140796005508105,Pokemon: Merciless Rocket
/book/guardian's-lure-%5Bgame-maker-system%5D_22761347306342605,Guardian's Lure [Game Maker System]
/book/alien-isolated(undergoing-redux)_19929354905879605,Alien:Isolated(UNDERGOING REDUX)
/book/saving-silent-hill_20901692906118305,Saving Silent Hill
/book/ever-adapting_20329207005262905,Ever Adapting
/book/among-monsters-an-undertale-adaptation-novelization_23102772605986405,Among Monsters: An UNDERTALE Adaptation/Novelization
/book/mobile-legends-bang-bang---oneshots-fanfictions_13789071605270005,Mobile Legends Bang Bang - Oneshots/Fanfictions
/book/the-master-of-souls_19046371905055605,The Master of Souls
/book/grouptale_17436340905874805,Grouptale
/book/arcane-the-good-hunter_21940707105356805,Arcane: The Good Hunter
/book/the-divine-throne_22005370705647705,the divine throne
/book/genshin-i-turned-out-to-be-the-demon-god-of-rice-wife-(1-307)_23908474506482205,"Genshin, I turned out to be the Demon God of Rice Wife (1-307)"
/book/star-wars-the-timelord_19621389205770105,Star Wars The Timelord
/book/remnant-rpg_16298561406600505,Remnant: RPG
/book/pokemon-evolve_20863086906865305,Pokemon : Evolve
/book/kingdom-hearts-traveler-of-worlds_23235842406689205,Kingdom Hearts: Traveler of Worlds
/book/reincarnation-in-runeterra_17819858305065505,Reincarnation in Runeterra
/book/i-reincarnated-as-a-pokemon!_23268994905603905,I reincarnated as a pokemon!
/book/mass-effect-reimagined_23866305106123305,Mass Effect: Reimagined
/book/the-elder-scrolls-ascension_19824737606503505,The Elder Scrolls: Ascension
/book/ambitious-minds_14004790306988505,Ambitious Minds
/book/the-legend-of-fanny_13876949006970805,The Legend of Fanny
/book/just-for-the-thrill_17654939305111405,Just For The Thrill
/book/the-wrath-of-legends_13915107406312405,THE WRATH OF LEGENDS
/book/the-fated-encounter-(guinevere-x-gusion)_13848358106719905,The Fated Encounter (Guinevere x Gusion)
/book/death-and-existence-a-short-story-collection_17096462006582205,Death and Existence: A Short Story Collection
/book/the-knights-of-hell_13884470906031005,The Knights of Hell
/book/the-haunting-past---lesley%E2%80%99s-journey_13888635306062205,The Haunting Past - Lesley’s Journey
/book/fix-your-game_21889786205151605,Fix your game
/book/harvest-moon-(-a-new-beginning)-our-story_18380717206595105,Harvest Moon ( A New Beginning) Our Story
/book/ready-for-battle_17717511805510205,Ready For Battle
/book/the-story-of-'era'_21837500705892705,The story of 'Era'
/book/mobile-legends-the-defence-of-dawn_13789490006322205,Mobile Legends: The Defence Of Dawn
/book/growing-seeds_16497559506265705,Growing Seeds
/book/tinted-memories_17653755706237905,Tinted Memories
/book/the-dancer-a-league-of-legends-fanfiction_20217504606340705,The Dancer: A League of Legends Fanfiction
/book/draco-ignis-mortui_22197966205870705,Draco ignis mortui
/book/ace-of-spades(tragic-guinevere-x-gusion)_13821255006518605,Ace of Spades(Tragic Guinevere x Gusion)
/book/the-story-of-argus_13795648505316905,The Story Of Argus
/book/ratchet-and-clank-the-new-beginning_17697428706518605,Ratchet And Clank: The new beginning
/book/(i-don%E2%80%99t-have-a-title-yet)_19756651805150205,(I don’t have a title yet)
/book/the-fallen-exorcist_13917377706335305,The Fallen Exorcist
/book/halo-fireteam-mortem_23743313705730005,Halo: Fireteam Mortem
/book/v's-adventure_23268137806837705,v's Adventure
/book/darkwood_17711391806606205,Darkwood
/book/pending_22681149705750805,PENDING
/book/mobile-legend-the-story-of-lunox_13789832105278005,MOBILE LEGEND: THE STORY OF LUNOX
/book/elsword-fables-stories_17547501005437505,Elsword Fables Stories
/book/persona-5-unity_18055310806238605,Persona 5: Unity
/book/what-the-monsters-fear-%5Bwitcher%5D_21561611005639705,What The Monsters Fear [Witcher]
/book/you're-not-worthy-(mlbb-guinevere-fanfic)_13795957705319205,You're Not Worthy (MLBB Guinevere Fanfic)
/book/apex-legends-silhouette_18448335305712605,Apex Legends: Silhouette
/book/the-subscorp-special_23633768705837505,The Subscorp special
/book/star-wars-the-old-republic-a-new-order_22467672506766505,Star Wars The old republic: A New Order
/book/genshin-impact-(webnovel)_22037906806163205,Genshin Impact (webnovel)
/book/land-of-dawn_13892533806108005,LAND OF DAWN
/book/the-lost-soul_17310746206457005,The Lost Soul
/book/god-against-the-sky_15601873705072305,God against the sky
/book/reborn-to-fight_21843663905921405,Reborn to fight
/book/battle-cat-asura_21627585505843805,Battle Cat Asura
/book/evil-within-%E2%80%9C3%E2%80%9D_21724162706411405,Evil Within “3”
/book/eternal-gamer_16447447706086905,Eternal Gamer
/book/to-save-or-to-sacrifice_14769553706634305,To save or to sacrifice
/book/genshin-impact-reborn-engineer_29068246500716105,Genshin Impact: Reborn Engineer
/book/isekai-from-hell-modded-skyrim_23866389105881805,Isekai From Hell: Modded Skyrim
/book/playing-pokemmo-in-another-world_28702840108522805,Playing PokeMMO In Another World
/book/we-all-are-animals-anyway_28956136508118805,We all are animals anyway
/book/honkai-kiana-happiness-become-the-stigma-of-the-kaslana-family_25875443106460605,"Honkai: Kiana happiness, Become the stigma of the Kaslana family"
/book/genshin-impact-i-can-obtain-adventure-exp_28147090200381605,Genshin Impact: I Can Obtain Adventure EXP
/book/start-making-honkai-impact-iii-my-boss-is-da-bronya._29290868900749305,"Start making Honkai Impact III, my boss is Da Bronya."
/book/fallout-4-rebirth-at-vault-81_27880690208354705,Fallout 4: Rebirth At Vault 81
/book/arcane-twin-cities-mechanic_28191439800901005,Arcane: Twin Cities Mechanic
/book/fate-dream-journey_29226161808246205,Fate Dream Journey
/book/my-new-life-in-skyrim_29275320200134605,My New Life In Skyrim
/book/pokemon-a-life-worth-living_26578620306799805,Pokemon: A life worth living
/book/making-honkai-impact-iii-in-the-world-where-kallen-exists_27611242800777205,Making Honkai Impact III in the world where Kallen exists
/book/honkai-impact-3rd-yumeji-satsuki's-lies_29227892908313405,Honkai Impact 3rd: Yumeji Satsuki's lies
/book/persona-the-phantom-masquerade._28613181100020905,Persona: The Phantom Masquerade.
/book/the-great-idea-for-escape-(fnaf-fanfic-rewritten)_29271527100969605,"The Great Idea For Escape (Fnaf fanfic, Rewritten)"
/book/genshin-impact-alexander-runeguard_28898228900647205,"Genshin Impact, Alexander Runeguard"
/book/the-s-classes-that-i-raised-geunseo(-%EA%B7%BC%EC%84%9C)-218_28740409508488505,The S Classes That I raised:Geunseo( 근서) 218+
/book/souls-in-teyvat_29192988500286705,Souls in Teyvat
/book/explorer-of-teyvat-(genshin-impact)_29169415200184205,Explorer of Teyvat (Genshin Impact)
/book/i-developed-call-of-duty-and-was-hunted-by-global-players_28947475200684705,I Developed Call of Duty and Was Hunted by Global Players
/book/he-who-feels-guilt-%5Bhonkai-star-rail%5D_29155244900613705,He Who Feels Guilt [Honkai: Star Rail]
/book/genshin-impact-i-develop-mobile-games-in-mondstadt_28863794700176205,Genshin Impact: I develop mobile games in mondstadt
/book/i-play-as-a-beast-in-world-of-warcraft_29206238500021005,I play as a beast in World of Warcraft
/book/genshin-impact-daybreak-has-come_28553043008326305,Genshin Impact: Daybreak has come
/book/warhammer-herald-of-the-stars_29299581400057705,Warhammer: Herald of the Stars
/book/ken-17.-a-halo-transmigration-tale_29263325408814305,Ken 17. A Halo Transmigration Tale
/book/loveless--a-final-fantasy-story_29033380408399705,Loveless- A final Fantasy story
/book/genshin-impact-archon-gamer_26241045905504105,Genshin Impact: Archon Gamer
/book/an-extras-life-in-doki-doki_28959000508218205,An Extras life in Doki Doki
/book/raiden's-storm-(asoiaf)_28298654700977605,Raiden's Storm (ASOIAF)
/book/the-witcher-the-divine-hunter_26372484706144405,The Witcher: The Divine Hunter
/book/the-invincible-kratos_29234346008596905,The Invincible Kratos
/book/halo-reborn_23207084806575405,Halo Reborn
/book/is-a-%22sword%22-a-euphuism-(bl)_28242926608646305,Is a 
/book/pokemon-x-cote-advanced-nurturing-trainer-school_29117731008114305,Pokemon x COTE: Advanced Nurturing Trainer School
/book/warhammer-to-choke-the-stars_29248841408214005,Warhammer: To Choke the Stars
/book/arcane-champion-witness-system_27742139500176905,Arcane: Champion Witness System
/book/time-effect-(-a-mass-effect-fanfiction)_28718582908374605,Time Effect ( A Mass Effect Fanfiction)
/book/protocol-stigmata_27759732908857405,Protocol: Stigmata
/book/minecrafting-in-terraria-as-the-beheaded_27695710408282705,Minecrafting in Terraria as the Beheaded
/book/i'm-a-husk!-in-honkai-impact!_25751444505771205,"I'm a Husk! in Honkai Impact!,"
/book/in-the-chat-group-swap-bodies-with-alicia-at-the-beginning_29280200808516405,"in the chat group, swap bodies with Alicia at the beginning?"
/book/hsr-the-new-order_29272015200994705,HSR: The New Order
/book/the-jack-of-all-trades-system-in-remnant_28575690008340005,The Jack Of All Trades System In Remnant
/book/a-new-hope-nier_22095739106476605,"A New Hope, Nier"
/book/ressurected-in-pokemon-with-a-system_29194616308621005,ressurected in Pokemon with a system
/book/bringing-the-farm-in-another-world-(continuation)_29114175808928705,Bringing the farm in another world (continuation)
/book/000---what-makes-the-sky-blue_29101901408398105,000 - What Makes The Sky Blue
/book/polly's-eternal-adventure_29250140800066405,Polly's Eternal Adventure
/book/the-legend-of-zelda-real-courage_26103439405041405,The Legend of Zelda: Real Courage
/book/guilty-gear-transmigration-(re-writtening)_26925810505758005,Guilty Gear Transmigration (Re-Writtening)
/book/rwby-the-elden-rise_29007619008300605,RWBY The Elden Rise
/book/galactic-thrones-the-coming-of-managed-democracy_29272204600005005,Galactic Thrones: The Coming of Managed Democracy
/book/lord-of-the-seas-(rewrite)_29189154500106305,Lord of the Seas (rewrite)
/book/transmigrated-into-pok%C3%A9mon-as-a-team-rocket-recruit._29206003700010505,Transmigrated into Pokémon as a Team Rocket recruit.
/book/cheat-simulator_29258555100415305,Cheat:Simulator
/book/skysouls!-a-botched-isekai_29290710608918405,SkySouls! A Botched Isekai
/book/destiny-the-legendary-hunter_23940315706771305,Destiny: The Legendary Hunter
/book/the-ashen-keeper-(marvel-x-dark-souls-x-bloodborne)_27323499505154405,The Ashen Keeper (Marvel x Dark Souls x Bloodborne)
/book/kingdom-rush---the-royal-legion_29005104100107105,Kingdom Rush - The Royal Legion
/book/welcome-to-the-team-ace-of-the-ruined-world_28295633008849305,Welcome to the team Ace of the Ruined World
/book/system-in-attack-on-titan_28739709100343105,System in Attack on Titan
/book/skyrim-a-sorcerer's-tale_26541988705436305,Skyrim: A Sorcerer's Tale
/book/a-random-pokemon-journey_27193636505715905,A random pokemon journey
/book/i-just-want-to-have-a-quiet-life-so-why-did-i-become-a-herrscher_23431781906672405,"I Just Want To Have A Quiet Life, So Why Did I Become A Herrscher?"
/book/star-wars-a-single-wish_19713756305004605,Star Wars: A Single Wish
/book/transmigrated-into-the-sanctuary!_26774186506441105,Transmigrated into the Sanctuary!?
/book/skyrim-a-reincarnator's-journey_29009038400271705,Skyrim: A Reincarnator's Journey
/book/operation-teardown_29222200400814205,Operation Teardown
/book/the-man-who-won-the-world-(quiet-x-male-reader)_28988826708448905,The Man Who Won the World (Quiet x male reader)
/book/tycoon-of-video-games_27497484405690905,Tycoon of Video Games
/book/scholarly-system-in-faerun_28764338000635305,Scholarly system in Faerun
/book/the-courier-(mha)_25457049505965005,The Courier (MHA)
/book/royalty-tale_24539857606158805,Royalty tale
/book/my-modded-skyrim_27601145308287705,My Modded Skyrim
/book/emperor-of-soloplay_29250342900074805,Emperor Of SoloPlay
/book/starting-a-new-faction-in-the-halo-universe-with-starcraft-technology_29123096100205305,Starting a new faction in the Halo universe with StarCraft Technology
/book/the-misadventures-of-goki-kakaroko-(dragon-ball-z-x-fallout-3)_23538372206433405,The Misadventures of Goki-Kakaroko (Dragon Ball Z x Fallout 3)
/book/asoiaf-apotheosis_24972898106704605,ASOIAF: Apotheosis
/book/i-can't-attack-so-my-summons-do-it-instead_23434684706678605,"I Can't Attack, So My Summons do it instead"
/book/the-tale-of-a-golem-master_20782145406941105,The Tale Of A Golem Master
/book/cyberpunk-2077-the-beast-of-night-city_28964605600364305,Cyberpunk 2077: The Beast of Night City
/book/honkai-star-rail-the-archiver_27833891100685905,Honkai Star Rail: The Archiver
/book/creating-happiness-with-heart-in-honkai_28888693708376305,Creating Happiness with Heart in Honkai
/book/reborn-in-genshin-impact-with-system_21222837806880305,Reborn in Genshin Impact with System
/book/omori-coma---konsui_29152949600529405,Omori : Coma - Konsui
/book/elden-ring-after-becoming-elden-lord-i-am-rewarded-with-the-queen_29178361000569205,"Elden Ring-After Becoming Elden Lord, I Am Rewarded With The Queen"
/book/i-explore-the-world-of-teyvat-with-a-kamen-rider-gacha-system!_28527183100263405,I Explore The World of Teyvat With A Kamen Rider Gacha System!?
/book/the-chronicles-of-touya-shiun._18230044806938805,The chronicles of touya shiun.
/book/survivor-of-the-multiverse-starting-from-dino-crisis._27825235000373805,Survivor of the Multiverse: starting from dino crisis.
/book/genshin-impact-no-limit_28808972208820405,Genshin Impact: No Limit
/book/wrestle-angels-harem_28230546508197105,wrestle angels harem
/book/final-fantasy-16-reimagined_28736658000201705,Final Fantasy 16: Reimagined
/book/overwatch-rise-of-rose_26649926505796305,Overwatch: Rise of Rose
/book/at-the-mercy-of-the-future_28952850000913205,At the mercy of the future
/book/surviving-the-last-of-us-world_28894171400503705,Surviving The Last Of Us World
/book/the-path-of-void_29272252400007905,The Path of Void
/book/bang-dream-the-unexpected-part-timer_25874607205218405,BanG Dream: The Unexpected Part-Timer
/book/bringing-the-game-items-to-real-world_24693997305491605,Bringing the game items to real world
/book/dr-mei-god-of-science_29056483508325805,Dr Mei God of science
/book/item-asylumers-in-the-world-of-terra._28917600408552605,Item Asylumers In the world of terra.
/book/pokemon-radiant-harem_28386451100878305,Pokemon: Radiant Harem
/book/honkai-star-rail-the-errend-boy_29161553700862405,Honkai Star Rail:The Errend Boy
/book/xxxpal_28733823208132205,XXXPal
/book/calamity-clementine_28592366000094605,Calamity Clementine
/book/skyrim-the-snow-prince-(an-elder-scrolls-fanfic)_24407756905206405,Skyrim: The Snow Prince (an Elder Scrolls Fanfic)
/book/jump-force-into-the-heart-of-war_29260935008705505,Jump Force: Into the Heart of War
/book/king-ember's-journey-to-teyvat_29245081308044305,King Ember's Journey to Teyvat
/book/injustice-3-the-might-of-magic-(book-3)_25707463606909405,Injustice 3: The Might of Magic (Book 3)
/book/fallout-game-merchant_27642809708129305,Fallout Game Merchant
/book/clash-of-clan-the-exiled-prince_28357312108879905,Clash Of Clan: The Exiled Prince
/book/my-fanfic-stash-and-favorite-online-quests_26947022706090405,My Fanfic Stash and Favorite online quests
/book/reincarnated-as-lee-in-walking-dead-game!_27813173408918105,Reincarnated as Lee In Walking Dead Game!
/book/blood-is-life---a-warhammer-vampire-fiction_29246098608094805,Blood is Life - A Warhammer Vampire Fiction
/book/fated-tale-an-undertale-au-timeline_29046624500769905,Fated Tale An Undertale Au/Timeline
/book/pretending-to-be-anime-character-in-genshin-to-see-their-reaction!_28060652100953405,Pretending to be Anime Character in Genshin to See Their Reaction!
/book/in-the-world-of-sword-and-magic-as-space-marine_18028075705994605,In the World of Sword and Magic as Space Marine
/book/gta-5---viper_26176002906527805,GTA 5 - Viper
/book/newborn-reflections-a-final-fantasy-xiv-story_26855502105475905,Newborn Reflections: A Final Fantasy xIv Story
/book/rdr2-elijah-jackson_29229517100150105,RDR2: Elijah Jackson
/book/a-legacy-continued_25855190405147105,A Legacy Continued
/book/skyrim-dragonlord's-ascension_28450041200141305,SKYRIM: Dragonlord's Ascension
/book/%5Bhonkai-impact-prev.era%5D-kalpas-after-the-moon-descent-to-glamoth_28666884808716805,"[Honkai Impact Prev.Era] Kalpas, After the Moon, Descent to Glamoth"
/book/a-paladin's-promise_28137216208923605,A Paladin's Promise
/book/halo-vahrian_26857096106737005,Halo Vahrian
/book/pain-of-the-fallen-(undertale-neutral-route)_28203760900293605,Pain of the Fallen (Undertale NEUTRAL ROUTE)
/book/dead-by-daylight-boyfriend-scenarios_22596807006554305,Dead by Daylight Boyfriend Scenarios
/book/having-a-somewhat-good-experience-in-fallout-4_29151676100477905,Having a Somewhat Good Experience in Fallout 4
/book/reincarnated-as-the-herrscher-of-dominance-in-honkai_28259532700300105,Reincarnated as the Herrscher of Dominance in Honkai
/book/contra-x-taimanin-(male-contra-oc-x-futa-harem)_29133070900696705,Contra x Taimanin (Male Contra OC x Futa Harem)
/book/the-%22ordinary%22-magician_27538750305813005,The 
/book/game-developer-a-transmigrated-tale_27152078106834505,Game Developer: A Transmigrated Tale
/book/tunaism_27731191600704505,Tunaism
/book/my-gamer-journal_29201842608002405,My Gamer Journal
/book/to-leave-a-legacy-%5Bundertale%5D_29228356808340305,To leave a legacy [Undertale]
/book/gamer's-journey-to-(probably)-victory_27528788106020405,Gamer's journey to (probably) victory
/book/exe-shenanigans_29205114208196505,exe shenanigans
/book/fear-hunger-and-cosmic-horrors_28774282008251305,"Fear, Hunger and Cosmic Horrors"
/book/ultimate-adaptive-evolution-system_27688098308983305,Ultimate Adaptive Evolution System
/book/the-unintended-dragonborn_28997020100733905,The Unintended Dragonborn
/book/the-dark-cacao-kingdom's-light---a-cookie-run-kingdom-fanfic_26680152206148005,The Dark Cacao Kingdom's Light - A Cookie Run Kingdom Fanfic
/book/a-new-world-(cyberpunk-2077)_27758481000805005,A New world (Cyberpunk 2077)
/book/pok%C3%A9love_24239797305985405,PokéLove
/book/sonic-runaways_20196626506046205,Sonic Runaways
/book/genshin-the-serenity-system_27275693705001005,Genshin: The Serenity System
/book/blue-archive-secret-helper_27032994306386405,Blue Archive: Secret Helper
/book/halo-anomaly-in-the-galaxy_26731351805045705,Halo: Anomaly in the Galaxy
/book/dying-light.-(full-redo)_27148550806824605,dying light. (full redo)
/book/hi3-duke-of-the-abyss_25313670606803005,HI3:DUKE OF THE ABYSS
/book/last-commander-of-the-red-alert_27395286106628205,Last Commander of the Red Alert
/book/the-scarlet-gnoll_26890625305625105,The Scarlet Gnoll
/book/minecraft-magic-and-dragons-plus-other-mods_29119431200029005,"Minecraft:Magic And Dragons, Plus other Mods"
/book/halo-earth's-guardian's_28742706800481805,Halo Earth's Guardian's
/book/a-new-trainer_24670321205379205,A New Trainer
/book/rise-from-the-dead-as-diablo's-crusader_28602953508642805,Rise from the dead as Diablo's Crusader
/book/gixterraria-the-calamitous-champion-in-teyvat_28244629800734405,GIxTerraria: The Calamitous Champion in Teyvat
/book/lord-of-the-seas_27435146506755505,Lord of the Seas
/book/soulshift-(undertale-and-deltarune-au)_29171501408457005,SOULSHIFT (Undertale and Deltarune AU)
/book/turnabout-teardown-scornful-summer_28018622800528205,Turnabout Teardown: Scornful Summer
/book/grand-theft-auto-newburg_27010254706305305,Grand Theft Auto: Newburg
/book/the-ever-chosen_28810532908894705,The Ever Chosen
/book/dragonborn-saga_10867893106194405,Dragonborn Saga
/book/choices-adult-fan-fiction_28712725908063705,choices adult fan fiction
/book/elder-scrolls-true-daughter-of-skyrim_17791558405927805,Elder Scrolls True Daughter of Skyrim
/book/persona-5-rewind_27508378905723805,Persona 5: Rewind
/book/the-epic-tale-a-illustrious-daedric-debacle_22083609905220505,The Epic Tale: A Illustrious Daedric Debacle
/book/fallout-vault-x_21193541005559505,Fallout: Vault X
/book/online-game-virtual-war_29065256208731905,Online Game: Virtual War
/book/honkai-star-rail-eon-of-the-mystery._29039448500512805,HONKAI STAR RAIL: Eon of the mystery.
/book/interesting-times_22359242606109605,Interesting Times
/book/champion-in-other-worlds-(pokemon-rejuv-fanfic)_29054318400075605,Champion in Other Worlds (Pokemon Rejuv Fanfic)
/book/priestess-of-sanguine-skyrim-erofic_24558167306241605,Priestess of Sanguine: Skyrim Erofic
/book/the-witcher-chronicles-of-the-iron-bear-and-the-white-wolf_26378076106164405,The Witcher: Chronicles of the Iron Bear and the White Wolf
/book/love-you-like-that_28665893300530305,Love You Like That
/book/elden-monarch_28021203000616905,Elden Monarch
/book/persona-5-royal-gemelos-en-rehabilitaci%C3%B3n_27758922200822505,Persona 5 Royal: gemelos en rehabilitación
/book/cyberpunk-2077---the-ballad-of-lost-souls_28924952208829905,Cyberpunk 2077 - The Ballad of Lost Souls
/book/the-tale-of-five-immortal-heroes_28182947408567105,The Tale of Five Immortal Heroes
/book/fate-grand-order-transmigrated-master-of-humanity_27006404006293005,Fate Grand Order: Transmigrated Master Of Humanity
/book/genshin-impact-furina-let's-go_28437118108671205,"Genshin Impact: Furina, Let's go?"
/book/deepwoken-the-tale-of-tides_28690679808783605,Deepwoken: The Tale Of Tides
/book/allsmith-spiderman-in-arcane_28902993700866505,Allsmith Spiderman in Arcane
/book/i'm-playing-genshin-impact-in-the-teyvat-continent._29153768400562405,I'm playing Genshin Impact in the Teyvat Continent.
/book/the-beyonder-esper-(a-%22the-legendary-mechanic%22-fan-fiction)_27308075606347905,The Beyonder Esper (A 
/book/martial-world-teyvat_24841733605958605,Martial World Teyvat
/book/children-of-zaun_27224274905826405,Children of Zaun
/book/a-god-of-war-in-mortal-kombat_29113003008881005,A god of war in Mortal Kombat
/book/i-am-flame-chaser-of-previous-era_29076521508243305,"I am, Flame-Chaser of Previous Era"
/book/'dauntless-beast'-system-in-the-beast-nexus!_29061541908539305,'Dauntless Beast' System in The Beast Nexus!
/book/trevor-philips-x-(daughter)-reader_22580062505219405,Trevor Philips X (Daughter) Reader
/book/resident-evil---the-last-message-for-night-lily._27651296800558505,Resident evil - The last message for night lily.
/book/drakengard-anomaly-the-tale-of-an-angel-and-an-intoner_26895469006901705,Drakengard Anomaly: The Tale of an Angel and an Intoner
/book/voltron-legendary-defender-the-blue-paladin's-twin_15659314705556605,Voltron Legendary Defender: The Blue Paladin's Twin
/book/azeroth's-inferno(warcraft-might-and-magic)_28892621208554405,Azeroth's Inferno(Warcraft/ Might and Magic)
/book/library-of-ruina-wings-of-salvation_29068501300727005,Library of Ruina: Wings of Salvation
/book/the-gnoll-story_25957820805513205,The Gnoll Story
/book/take-the-grey---a-dragon-age-origins-fan-fiction_29007254000196705,Take the Grey - A Dragon Age: Origins Fan-Fiction
/book/genshin-impact-the-heavenly-principle-conquer-the-worlds._28970136300589305,Genshin impact : The heavenly principle conquer the worlds.
/book/teyvat-pretender_27223030306070605,Teyvat: Pretender
/book/elden-lord-travels-to-dc_24266805906479705,Elden Lord Travels to DC
/book/mmorpg-glory_29000968000902305,MMORPG: Glory
/book/lobotomy-corporation-but-with-simulation-system_28328369700974205,Lobotomy Corporation but with Simulation System?
/book/global-fog-get-the-starcraft-system-at-the-start_29095928308117705,Global Fog: Get the StarCraft System at the start
/book/genshin-hentai-stories_29099794600152805,Genshin Hentai Stories
/book/skyrim-tenebre-rosso-sangue_29101436200223505,Skyrim: Tenebre Rosso Sangue
/book/genshin-impact-playing-as-blade-teammate-furina_28992588408583805,"Genshin Impact Playing as Blade, teammate Furina"
/book/7-days-to-die-survival-system_28910868408293605,7 Days to Die Survival System
/book/vorpaltale_28421066408041205,VorpalTale
/book/the-fissures-of-reincarnation_29099581808299905,The Fissures of Reincarnation
/book/the-first-soul-(40k)_27322218306394205,The First Soul (40k)
