qidianBookId,numOfChapters,numOfCollectedChapters,completionPercentage,missingChapterIds,noCommentChapterIds
3362920,201,170,84.5771144278607,"['308065880', '73315080', '80380587', '81269644', '81269709', '81269792', '81269870', '81269913', '81269960', '81269994', '73315161', '73315216', '82450910', '82450952', '82450965', '82450977', '82450993', '73315286', '82451039', '82451046', '82451054', '82451066', '372898570', '533086063', '315901963', '73315097', '73315112', '73315133', '73315146', '315902028', '73315179', '73315190', '73315204', '73315236', '307086945', '73315253', '73315265', '315902088', '73315299', '73315314', '73315336', '73315349', '74920608', '74920615', '76628879', '76628887', '76628896', '76628901', '76628906', '76628913', '76628918', '76696203', '76792455', '76792456', '76792459', '76792464', '76837244', '76837248', '76909274', '76909275', '76994455', '76994457', '77077337', '77077340', '77137826', '77137829', '77202172', '77202173', '77262771', '77262772', '77333147', '77333150', '77394059', '77394064', '77458374', '77458380', '77458385', '77500204', '308066070', '308066115', '308066073', '308066117', '77522643', '77522645', '77560212', '77560214', '77560216', '77560218', '77599156', '77599158', '77599160', '77648780', '77648782', '77648784', '77648786', '77675782', '77790276', '77790279', '77790281', '77790283', '77790285', '77790287', '77790289', '77790291', '77829039', '77829041', '77865942', '77865944', '77903539', '77903541', '77938588', '77938590', '77981141', '77981143', '78000003', '78000005', '78022277', '78022279', '78061616', '78061618', '78098530', '78098532', '78098534', '78098536', '78593303', '78593305', '78646358', '78646360', '78682835', '78682837', '78722739', '78722741', '78740705', '78761306', '78778972', '78786516', '78872856', '78881638', '78939217', '78953117', '79065159', '79068377', '79072380', '79172569', '79185045', '79206158', '79246679', '79249597', '79342577', '79366709', '79418006', '79425032', '79464448', '79492293', '79592754', '79594550', '79706818', '79706820', '79726605', '79790775', '79841756', '79929444', '79948264', '79984966', '79995505', '80029021', '80062550', '80101794', '80101798', '80101800', '80112293', '80121410', '80152925', '80159963', '80188523', '80196824', '80225206', '80255753', '80263918', '80273546', '80300808', '80308132', '80341707', '80346141', '80374795', '80401018', '80428266', '80428268', '80443695', '80445524', '80483724', '80485763', '80511055', '80517767', '80533003', '80533005', '80586315', '80586317', '80609841', '80609843', '80635765']",[]
1003529357,114,96,84.21052631578947,"['310158936', '310443775', '316909525', '328404739', '349709694', '376049607', '313870695', '393781883', '481555077', '309219453', '309052448', '309219607', '309054082', '309054148', '309054181', '309054211', '309054235', '309054326', '309054365', '309054417', '309054486', '309059863', '309730409', '309101791', '309429517', '309429521', '309431244', '309616462', '309854749', '310021285', '310029970', '310078409', '310170122', '310212980', '310219559', '310263309', '310307003', '310349488', '310374850', '310398113', '310443651', '310472288', '310491557', '310643362', '310735277', '310879323', '311097256', '311150459', '311203852', '311276578', '311306704', '311342217', '311395640', '311416008', '311469620', '311532667', '311593568', '311617173', '311667945', '311869174', '312011150', '312235021', '312580059', '312588748', '312766786', '312592572', '312809107', '312868272', '312897620', '313466772', '314133917', '314312121', '314632908', '314680258', '314737355', '314852922', '314860229', '314955312', '315009358', '315070688', '315409146', '315413851', '315466681', '315521609', '315524542', '315843002', '315876291', '315928383', '315934275', '316087594', '316094778', '316141107', '316151464', '316200625', '316205657', '316257157', '316271004', '316283670', '316345620', '316393835', '316537555', '316568620', '316786525', '316885297', '316897144', '316945633', '316956948', '317029816', '317042097', '317507765', '317591357', '317600668', '317671264', '317676249']",[]
1004819231,134,112,83.5820895522388,"['341804666', '347343346', '350113203', '352931334', '356404269', '377561144', '379358810', '387430124', '341410527', '341424789', '341469045', '341487102', '341534008', '341552287', '341605916', '341622319', '341664332', '341737414', '341804395', '341877361', '341938068', '341997166', '342012324', '342066760', '342085032', '342140103', '342156925', '342212484', '342234219', '342285241', '342308612', '342352134', '342413675', '342487367', '342509435', '342566206', '342590700', '342637608', '342657480', '342675507', '342678921', '342835544', '342891416', '342960729', '342979833', '343032016', '343049973', '343104875', '343135928', '343182372', '343205386', '343254050', '343322510', '343358634', '343360287', '343366323', '343911980', '343975271', '344023065', '344092234', '344115919', '344156427', '344216574', '344241667', '344286756', '344365815', '344527408', '344603973', '345226222', '345685669', '345732082', '345802223', '345856336', '345900547', '345919024', '345996496', '346024834', '346075411', '346245639', '346310061', '346375407', '346433425', '346467550', '346507319', '346592281', '346637607', '346667721', '346736162', '346782368', '346839247', '346910502', '346949144', '346974889', '347036026', '347074846', '347094621', '347142343', '347186198', '347230560', '347256845', '347313061', '347421167', '348137719', '348370966', '348554460', '348604217', '348644014', '348718001', '348757708', '348787572', '348878645', '348921214', '348962148', '348985181', '349048130', '349113410', '349167677', '349196633', '349246993', '349293413', '349335955', '349376103', '349448424', '349542147', '349589643', '349615958', '349697934', '349773309', '349838216', '349889865', '349965850', '350001869', '350019365', '350087753']",[]
1004073922,131,109,83.20610687022901,"['325656330', '325741162', '325901898', '325917020', '325984508', '326170089', '326232116', '326331550', '327915854', '327982444', '328036331', '328081866', '328116308', '328183711', '328220889', '328252590', '328309157', '328339840', '328372747', '328427334', '328459567', '328494456', '328542242', '328573307', '328600614', '328630404', '328657606', '328717456', '328746618', '328780396', '328815499', '328853278', '328885887', '328921186', '328955387', '328981405', '329081984', '329125601', '329265036', '329624472', '330063333', '330489017', '331413349', '332310385', '332328030', '332366814', '332387378', '332397284', '332709188', '333210329', '333734903', '333800803', '333843637', '333867873', '334212856', '334933853', '335154001', '335676601', '336198112', '336249978', '336257666', '336282250', '336318647', '336345647', '336396331', '336428016', '336461659', '336483953', '336524642', '336552706', '336601095', '336623793', '336669125', '336693998', '336742109', '336761907', '336805309', '336826172', '336914397', '338056481', '340317275', '340813154', '341208435', '341225185', '341275641', '341296680', '341347256', '341365373', '341412190', '341432173', '341471976', '341480462', '341491191', '341500123', '341532049', '341561865', '341604678', '341622481', '341657030', '341686811', '341726302', '341759057', '341801053', '341820448', '341870195', '341890782', '341932633', '341960630', '341994540', '342010262', '342063176', '342084381', '342118031', '342154052', '342196471', '342228231', '342278557', '342301831', '342348415', '342366023', '342410813', '342426259', '342477971', '342506386', '342558179', '342583480', '342623694', '342653109', '342694813', '342719700', '342747406']",[]
3569244,88,73,82.95454545454545,"['87373244', '87913345', '93008279', '306813567', '86447180', '86456781', '86460931', '86489032', '86499715', '86506060', '86525829', '86537672', '86567379', '86576051', '86604839', '86613802', '86642170', '86651845', '86679411', '86690118', '86724663', '86734032', '86753126', '86763531', '86772894', '86772992', '86804179', '86805789', '86844397', '86850985', '86886114', '86886919', '86894807', '86919427', '86929445', '86958864', '86970806', '86999669', '86999782', '87039237', '87040198', '87080430', '87080494', '87118488', '87118782', '87157620', '87160629', '87194897', '87194955', '87232666', '87233470', '87271740', '87271816', '87312217', '87313321', '87350230', '87351370', '87388693', '87389042', '87422589', '87422956', '87423957', '87424561', '87424856', '87463003', '87463037', '87497387', '87499239', '87539779', '87540630', '87541393', '87545377', '87579376', '87615982', '87615996', '87654057', '87654210', '87691884', '87692181', '87727962', '87763862', '87764895', '87798484', '87804245', '87839762', '87840494', '87875114', '87875766']",[]
1004879785,108,89,82.4074074074074,"['350898539', '377402703', '342729080', '342788498', '342835316', '342861204', '342888120', '342912559', '342993163', '343052194', '343135752', '343211360', '343280735', '343343725', '343402201', '343490886', '343862955', '343979341', '344044542', '344117464', '344183695', '344238980', '344314505', '344554944', '344830129', '345633372', '345749751', '345821367', '345876721', '345883131', '345946719', '345952723', '346027422', '346036624', '346112272', '346135332', '346264241', '346276918', '346329360', '346342918', '346394511', '346448306', '346543661', '346543977', '346625120', '346686940', '346719609', '346760568', '346781613', '346864981', '346911711', '346931041', '346943120', '346994111', '347025771', '347057591', '347068941', '347128437', '347134028', '347208769', '347243464', '347289408', '347320233', '347372202', '347405343', '347752576', '348282633', '348438232', '348585600', '348681697', '348742822', '348812526', '348880041', '348932436', '348955235', '349029110', '349043753', '349123320', '349131565', '349191752', '349199062', '349249633', '349262756', '349316466', '349320353', '349383525', '349391743', '349490389', '349572823', '349656947', '349698061', '349807388', '349863320', '349914344', '349920737', '350023762', '350079782', '350141101', '350206254', '350286367', '350399174', '350465003', '350467957', '350571259', '350600930', '350652736', '350724457', '350807768']",[]
1003489343,165,134,81.21212121212122,"['316451641', '317618665', '317883048', '318482893', '318672136', '318775826', '318991237', '324837882', '325592136', '325610134', '326966920', '327931556', '328619029', '333272079', '336461132', '343213883', '352961068', '358612504', '358614142', '307993663', '308036027', '308045678', '308097715', '308098081', '308278470', '308278676', '308325079', '308325357', '308371336', '308371368', '308425529', '308426258', '308472775', '308472901', '308499256', '308518669', '308518849', '308567087', '308584240', '308689650', '308708744', '308757182', '308757526', '308757638', '308798323', '308798828', '308799889', '308842098', '308843000', '308854089', '308892961', '308922176', '308933324', '308933825', '308954954', '308975434', '308975911', '308996258', '309028328', '309051646', '309061817', '309105834', '309106282', '309106706', '309206011', '309206596', '309207534', '309208601', '309296664', '309298130', '309302041', '309359595', '309360236', '309360980', '309439171', '309440267', '309440755', '309470494', '309502163', '309504212', '309555743', '309583143', '309583227', '309623861', '309625537', '309635303', '309688398', '309689448', '309694955', '309756117', '309756752', '309757141', '309809815', '309821335', '309822566', '309853761', '309859766', '309860486', '309920533', '309922367', '309922489', '309977823', '309978385', '309978825', '310034503', '310034719', '310035024', '310080014', '310090008', '310126944', '310127769', '310173945', '310174478', '310219677', '310220019', '310265459', '310279604', '310310268', '310310822', '310354599', '310357147', '310402655', '310403879', '310447733', '310448302', '310494402', '310497318', '310652574', '310665317', '310766253', '310770572', '310848126', '310849210', '311096841', '311119622', '311128453', '311155455', '311156190', '311156654', '311206842', '311212045', '311258540', '311265270', '311307695', '311307831', '311361206', '311361658', '311404543', '311420022', '311459433', '311472261', '311514903', '311515613', '311565075', '311565733', '311618383', '311618816', '311671727', '311672222', '311866114', '311948519', '312219246', '312244075', '312594413', '312772297']",[]
1003307568,110,89,80.9090909090909,"['310006044', '310006126', '310012057', '310042019', '310056369', '310089651', '310105068', '310133892', '310149215', '310155106', '310179860', '310197694', '310197964', '310227511', '310237204', '310271059', '310288038', '310316906', '310330851', '310361622', '310375644', '310409271', '310421183', '310454624', '310470520', '310479748', '310507084', '310574721', '310665731', '310691468', '310777475', '310825457', '310957146', '311067097', '311107280', '311126202', '311159715', '311180659', '311212737', '311221901', '311243661', '311259005', '311271985', '311294545', '311311241', '311327466', '311348419', '311363555', '311382517', '311416658', '311436424', '311452359', '311469130', '311488532', '311500248', '311519768', '311540026', '311569576', '311583574', '311601571', '311602145', '311623606', '311634743', '311658065', '311675322', '311789735', '311953386', '312219587', '312288321', '312546225', '312626934', '312768871', '312789135', '312790764', '312850636', '312861053', '312886366', '312886788', '313051794', '313270064', '313469427', '313761389', '313889905', '314110058', '314165699', '314278582', '314509110', '314631628', '314655164', '314668068', '314705365', '314725850', '314741482', '314741694', '314809596', '314849317', '314879248', '314927825', '314957510', '314992932', '315022947', '315049703', '315049954', '315099322', '315393865', '315425599', '315445551', '315473361', '315495473', '315502929']",[]
1017141,98,79,80.61224489795919,"['20363143', '20373878', '20373879', '20645998', '20661450', '20805893', '22421632', '22727624', '23165021', '23192414', '24443404', '43446949', '63027678', '385681889', '20361055', '20367019', '20370258', '20373508', '20376543', '20379725', '20382215', '20385936', '20388379', '20390214', '20392180', '20394366', '20398123', '20400870', '20404277', '20406931', '20410668', '20413212', '20417568', '20419935', '20423957', '20426292', '20430901', '20433723', '20435864', '20437926', '20440515', '20444627', '20447472', '20451339', '20453938', '20458043', '20460313', '20464781', '20467399', '20472048', '20474072', '20478182', '20480160', '20482385', '20484688', '20486926', '20491007', '20493762', '20497645', '20500118', '20504516', '20507129', '20511913', '20514314', '20519378', '20521810', '20526966', '20529373', '20534573', '20537655', '20542755', '20545512', '20550567', '20553235', '20557488', '20561574', '20565129', '20569995', '20571917', '20577547', '20581008', '20584917', '20586311', '20591003', '20597835', '20597951', '20605063', '20607535', '20613516', '20614428', '20621032', '20622191', '20629166', '20629680', '20635949', '20637253', '20642986', '20644387']",[]
2992544,110,88,80.0,"['48939882', '50161945', '50562667', '48001828', '48003334', '48021974', '48024154', '48031923', '48066116', '48076494', '48082528', '48089810', '48092570', '48101717', '48111308', '48123415', '48136327', '48145663', '48154550', '48159759', '48164621', '48175980', '48182535', '48194276', '48201159', '48212226', '48219761', '48230192', '48236590', '48249966', '48257028', '48267219', '48273687', '48282589', '48285280', '48296983', '48310870', '48316917', '48328831', '48337472', '48348668', '48355927', '48369381', '48382089', '48384812', '48392260', '48403696', '48413478', '48425751', '48433104', '48444587', '48452892', '48463179', '48471586', '48482030', '48489190', '48500702', '48508179', '48519587', '48527616', '48539414', '48548866', '48556684', '48559329', '48570023', '48577994', '48591648', '48596490', '48610624', '48615032', '48628635', '48633615', '48648851', '48652360', '48655405', '48665650', '48672833', '48676383', '48690148', '48695179', '48698499', '48709706', '48714759', '48720429', '48730120', '48734697', '48739594', '48749585', '48753643', '48759493', '48769563', '48777448', '48779212', '48796678', '48798885', '48800052', '48820454', '48824745', '48828667', '48839158', '48845204', '48849577', '48851725', '48864871', '48868265', '48872381', '48887643', '48895039', '48938467', '89048152']",[]
1003667321,109,87,79.81651376146789,"['489762669', '312866587', '313267485', '313267546', '313859615', '313859659', '314119475', '314119521', '314303621', '314303637', '314624650', '314624685', '314674631', '314674653', '314723613', '314746992', '314855081', '314859241', '314937621', '314937947', '315041219', '315071854', '315412432', '315444780', '315444904', '315495155', '315495268', '315806890', '315807002', '315857267', '315870001', '315934140', '315934693', '316074269', '316117352', '316117412', '316186970', '316205442', '316205455', '316254549', '316260314', '316284469', '316293707', '316310041', '316337851', '316367845', '316400383', '316411084', '316428213', '316501894', '316568046', '316600900', '316847992', '316898098', '316928492', '316946841', '316951904', '316952921', '316979021', '317019858', '317499752', '317507581', '317507589', '317595221', '317661418', '317674846', '317747121', '317754029', '317780220', '317791935', '317806761', '317833646', '317849094', '317922096', '317922137', '317932174', '318306985', '318320124', '318391847', '318483327', '318483652', '318550617', '318581429', '318602972', '318605903', '318629163', '318639338', '318663874', '318737002', '318749394', '318749417', '318822458', '318868856', '318891966', '318956598', '318959686', '319025487', '319027012', '321276353', '322304637', '322571686', '322625028', '322660129', '322730142', '322776618', '322828812', '323496819', '323545503', '323549436']",[]
2070910,106,84,79.24528301886792,"['37195632', '37297831', '37992765', '38985447', '43076555', '46433854', '48139868', '50235201', '50272751', '50333812', '50786416', '37300031', '37305831', '37332690', '37338247', '37373128', '37377713', '37434893', '37438315', '37489630', '37494462', '37544780', '37551132', '37590463', '37597180', '37605674', '37641327', '37645709', '37680090', '37685090', '37710911', '37715442', '37725586', '37743424', '37747758', '37773188', '37778547', '37794921', '37801667', '37815997', '37822937', '37829916', '37839900', '37853155', '37860745', '37873231', '37877341', '37888646', '37893494', '37906795', '37910634', '37924115', '37928628', '37941411', '37946155', '37946160', '37952818', '37963132', '37967991', '37974035', '37980965', '37984747', '37996259', '38001162', '38013233', '38018094', '38031807', '38036068', '38053377', '38057801', '38071988', '38076650', '38083793', '38089390', '38092018', '38096824', '38101364', '38103188', '38105876', '38111237', '38115409', '38120413', '38132777', '38148977', '38152844', '38168933', '38172334', '38190384', '38193952', '38211919', '38216315', '38223262', '38235366', '38238698', '38244169', '38246036', '38252219', '38255538', '38271353', '38275998', '38294373', '38298805', '38312843', '38316090', '38331150', '38335549']",[]
1039430,89,70,78.65168539325843,"['21694314', '21724538', '22787276', '27675565', '27675599', '28888204', '38312114', '38312128', '21372981', '21373029', '21373040', '21380429', '21382608', '21386103', '21390843', '21395095', '21399507', '21405727', '21409334', '21414897', '21424252', '21424467', '21425577', '21432326', '21435497', '21440385', '21446035', '21449249', '21454440', '21457038', '21462562', '21465078', '21470758', '21473343', '21478938', '21481599', '21487079', '21489677', '21495413', '21499105', '21504616', '21507765', '21513328', '21515659', '21521319', '21524406', '21529507', '21532224', '21537569', '21541034', '21545490', '21549137', '21554153', '21556776', '21562452', '21566260', '21571150', '21574467', '21579826', '21583047', '21587795', '21591249', '21596489', '21599948', '21604439', '21608157', '21613898', '21622326', '21625180', '21630793', '21632982', '21639815', '21641277', '21648364', '21653789', '21657085', '21658645', '21667950', '21675399', '21676782', '21685374', '21687025', '21694769', '21698213', '21703450', '21707029', '21710034', '21714442', '21718679']",[]
3106580,145,114,78.62068965517241,"['51377757', '51501004', '51524391', '51541773', '51719753', '52840427', '53973486', '54014339', '54123268', '77606680', '77610296', '92840772', '259763344', '259872370', '51423075', '51429904', '51445299', '51452642', '51463051', '51467810', '51474415', '51489548', '51496855', '51510378', '51516910', '51531744', '51537852', '51552068', '51559897', '51575007', '51582448', '51597186', '51606169', '51615925', '51620046', '51626862', '51640940', '51648802', '51663232', '51670378', '51685440', '51692703', '51706991', '51714485', '51728667', '51738826', '51752850', '51760175', '51770027', '51774172', '51781839', '51796272', '51803113', '51817504', '51824369', '51839305', '51845931', '51860627', '51867755', '51883445', '51890720', '51906000', '51914013', '51929027', '51935960', '51951091', '51958040', '51974538', '51980714', '51995414', '52002604', '52018997', '52024011', '52038956', '52046351', '52061622', '52069886', '52072206', '52079992', '52085124', '52092202', '52109249', '52117258', '52133449', '52186310', '52201705', '52260611', '52321338', '52329079', '52346084', '52353877', '52369782', '52377873', '52388053', '52393012', '52401937', '52417615', '52424931', '52441773', '52450497', '52466572', '52474769', '52490898', '52499050', '52513664', '52521692', '52537748', '52546188', '52555661', '52559365', '52585762', '52709039', '52817971', '52844865', '52850348', '52867461', '52875104', '52889765', '52897746', '52913370', '52922473', '52937610', '52945868', '52955524', '52960126', '52967296', '52983663', '52990107', '53005016', '53011856', '53028694', '53035873', '53052780', '53060579', '53065698', '53075713', '53082697', '53098183', '53105532', '53120084', '53128970', '53146138', '53154911', '53173690', '53188007']",[]
3045109,126,99,78.57142857142857,"['50619600', '50843137', '51722735', '49685941', '49692849', '49706528', '49714438', '49722151', '49732193', '49741275', '49751529', '49760690', '49770637', '49779834', '49789680', '49800176', '49810209', '49821074', '49831028', '49840226', '49850468', '49859585', '49869502', '49878520', '49888247', '49897025', '49906637', '49915845', '49925607', '49935163', '49944890', '49955678', '49965643', '49974918', '49984736', '49993841', '50003798', '50012883', '50022617', '50031326', '50040747', '50049757', '50059398', '50068758', '50078176', '50088093', '50097730', '50107383', '50117111', '50125966', '50135291', '50144355', '50153706', '50162467', '50171804', '50181649', '50191095', '50200005', '50209804', '50219557', '50229112', '50238542', '50253781', '50257453', '50267325', '50278539', '50288353', '50297662', '50307492', '50317172', '50326870', '50336702', '50346168', '50356313', '50365797', '50377463', '50386769', '50395973', '50405361', '50414612', '50423983', '50433446', '50442873', '50452204', '50461549', '50471288', '50480649', '50491637', '50500038', '50509551', '50519182', '50528510', '50537825', '50547207', '50556820', '50566155', '50575341', '50585271', '50594375', '50603559', '50612944', '50622273', '50631787', '50641558', '50651166', '50660542', '50669989', '50679553', '50689142', '50698907', '50708309', '50717967', '50726914', '50736441', '50745162', '50754480', '50763322', '50773040', '50781721', '50790919', '50799234', '50808544', '50816425', '50825486', '50831942', '50839549']",[]
3594762,152,118,77.63157894736842,"['87524349', '87524351', '87524352', '87524353', '87524354', '87524357', '87524358', '87524359', '87524360', '87524361', '87524362', '87575078', '87611037', '87645916', '87685090', '87694723', '87730579', '87786615', '87812935', '87833220', '87974430', '87988623', '88050415', '88160616', '88160617', '88160618', '88190515', '88208585', '88269919', '88281445', '88299675', '88316771', '88335489', '88351748', '88373111', '88392201', '88404548', '88434844', '88449062', '88477862', '88507771', '88561070', '88581429', '88588862', '88613393', '88693948', '88693949', '88695843', '88700413', '88703035', '88709037', '88726006', '88760709', '88763869', '88775978', '88787815', '88792146', '88797226', '88809758', '88817855', '88828569', '88837778', '88848944', '88882882', '88882883', '88889490', '88918448', '88934503', '88948418', '89023766', '89040025', '89057086', '89071923', '89107203', '89139040', '89172795', '89183573', '89205425', '89238909', '89250799', '89262357', '89272757', '89279607', '89293187', '89316256', '89359732', '89368898', '89378384', '89387080', '89401690', '89410094', '89416798', '89454544', '89463417', '89581517', '89702000', '89711635', '89733656', '89745510', '89764824', '89783194', '89814515', '89826619', '89842038', '89870679', '89881791', '89897039', '89909400', '89924003', '89941186', '89951927', '89966035', '90012604', '90042977', '90054598', '90085642', '90102160', '90124240', '90144200', '90154976', '90161752', '90181950', '90195281', '90219469', '90238212', '90254403', '90261398', '90302704', '90313058', '90356946', '90367728', '90400187', '90405530', '90413507', '90430815', '90462896', '90462897', '90490521', '90490522', '90503371', '90508956', '90536567', '90635772', '90635774', '90635776', '90635777', '90635778', '90635779', '90650312', '90674048', '90680322', '90688418']",[]
3242304,107,83,77.57009345794393,"['93017351', '400511240', '631699880', '402780791', '462527925', '56310617', '56592224', '56639484', '56681432', '56718628', '56745696', '56774824', '56861857', '56905583', '56908561', '56936730', '56940040', '57000415', '57007428', '57041204', '57058904', '57122711', '57131778', '57157159', '57165023', '57232164', '57238891', '57301620', '57310173', '57381770', '57387969', '57448311', '57465647', '57526535', '57535547', '57605594', '57611425', '57647638', '57662694', '57761552', '57807588', '57861007', '57868478', '57911079', '57941604', '58030620', '58036694', '58137459', '58147276', '58218979', '58234825', '58373890', '58383534', '58459761', '58473745', '58635775', '58658361', '58760717', '58767363', '58895556', '58906248', '59011947', '59023823', '59155632', '59161991', '59278279', '59285201', '59424246', '59430380', '59636231', '59765890', '59958388', '60261688', '60638624', '60809770', '61006649', '61255455', '61448594', '61783269', '62065573', '62255363', '62588959', '62850432', '63046069', '63268555', '63560156', '63822861', '64008012', '64179630', '64383503', '64600840', '64720297', '64745359', '64928671', '64976040', '65090965', '65136726', '65247481', '65266870', '65336921', '65342009', '65364417', '65370120', '65391157', '65396475', '65420197', '65427944']",[]
3471716,132,102,77.27272727272727,"['84248721', '298750230', '350039937', '82873733', '82924421', '82949580', '82968599', '83015466', '83036373', '83064621', '83078902', '83091096', '83162768', '83184947', '83207798', '83232089', '83256183', '83270724', '83292459', '83309340', '83335660', '83365643', '83391736', '83418181', '83446656', '83461714', '83472470', '83488728', '83500522', '83516891', '83529116', '83544422', '83554984', '83571405', '83582684', '83599863', '83611907', '83627994', '83641065', '83655221', '83668022', '83684646', '83700731', '83716273', '83727886', '83742852', '83755789', '83770255', '83782458', '83797214', '83809698', '83824393', '83836736', '83852464', '83866788', '83881907', '83894218', '83910365', '83922486', '83938495', '83950687', '83966196', '83978279', '83994105', '84006512', '84022459', '84035000', '84050393', '84062552', '84078291', '84090998', '84106317', '84119147', '84135632', '84147842', '84163964', '84176758', '84192113', '84204825', '84220544', '84233358', '84248737', '84261048', '84277701', '84290775', '84306603', '84320012', '84335662', '84349501', '84364595', '84377876', '84393444', '84406329', '84421324', '84434466', '84449639', '84461963', '84478168', '84490934', '84507049', '84520943', '84535794', '84548474', '84564004', '84579156', '84592896', '84606456', '84621145', '84634761', '84649854', '84662493', '84678257', '84693839', '84709936', '84724417', '84740048', '84753301', '84768785', '84781973', '84799915', '84814010', '84829090', '84841306', '84857619', '84866056', '84875229', '84887567', '84897916', '84917982', '84932646', '84949448', '84963169']",[]
3621897,108,82,75.92592592592592,"['88820864', '88822360', '88855041', '88862715', '88884538', '88892839', '88915571', '88925060', '88948931', '88955453', '88976857', '88990483', '89008173', '89023666', '89040453', '89054022', '89073185', '89097278', '89140471', '89154547', '89174435', '89186908', '89207374', '89221216', '89241111', '89255251', '89275330', '89286311', '89306518', '89321442', '89346235', '89354737', '89374909', '89407603', '89422382', '89440252', '89452193', '89475570', '89489969', '89510968', '89523880', '89545095', '89559388', '89579361', '89588207', '89613908', '89625552', '89649241', '89663278', '89686676', '89697661', '89724869', '89734386', '89760398', '89774593', '89796640', '89811042', '89831805', '89845577', '89867976', '89883448', '89903614', '89913204', '89938988', '89951852', '89968411', '89982792', '90008455', '90022634', '90044590', '90056910', '90079952', '90089510', '90115035', '90130984', '90149535', '90163417', '90185875', '90192848', '90221847', '90231184', '90257626', '90266041', '90293248', '90305596', '90328940', '90339357', '90362728', '90378539', '90399805', '90411208', '90434701', '90447587', '90467972', '90489346', '90504180', '90517529', '90540169', '90552019', '90570224', '90574610', '90596515', '90614288', '90639208', '90653546', '90676684', '90693834', '90694365']",[]
3017651,145,110,75.86206896551724,"['49544572', '49994320', '50256112', '50554879', '50749662', '51344423', '51598444', '51598461', '51758736', '53561357', '53786231', '53947236', '55989785', '77885577', '82755173', '83973726', '48701374', '48701424', '48715612', '48716663', '48721134', '48734418', '48736409', '48753019', '48755337', '48772682', '48775079', '49297577', '49297603', '49297620', '49297656', '49297674', '49297688', '49297729', '49297754', '49297764', '49297775', '49297796', '49297813', '49297826', '49297845', '49305659', '49309483', '49325587', '49355875', '49366583', '49371257', '49373423', '49395655', '49398608', '49406403', '49411301', '49421662', '49425998', '49430186', '49445544', '49449751', '49453363', '49464999', '49469271', '49472900', '49484561', '49488415', '49503933', '49508085', '49523003', '49526977', '49548075', '49552159', '49566972', '49585285', '49593707', '49613259', '49624298', '49648555', '49669507', '49681745', '49692956', '49697311', '49705620', '49716997', '49722319', '49732207', '49740279', '49748681', '49756138', '49761465', '49775445', '49780570', '49792100', '49798646', '49812107', '49819915', '49830976', '49836345', '49841446', '49851071', '49855255', '49860414', '49869761', '49873872', '49879422', '49888589', '49892919', '49898129', '49908950', '49914479', '49927874', '49934132', '49947313', '49953715', '49965571', '49970910', '49979402', '49989048', '49994300', '50006070', '50011752', '50024950', '50030068', '50042857', '50049249', '50061674', '50068209', '50080413', '50087614', '50097613', '50102235', '50108169', '50119337', '50125001', '50137578', '50143925', '50155849', '50161227', '50175037', '50181223', '50193324', '50198858', '50212118', '50229108', '50232165', '50238036', '50250374', '50256045']",[]
3434900,118,89,75.42372881355932,"['82649860', '83197396', '87281941', '92681307', '309320000', '379163140', '379303714', '428458109', '81184739', '81196071', '81198845', '81211579', '81233547', '81249749', '81262058', '81297035', '81299349', '81326152', '81360977', '81389428', '81407009', '81419654', '81456463', '81520503', '81574991', '81583038', '81608482', '81619272', '81642437', '81656238', '81676755', '81688841', '81705592', '81721858', '81746978', '81761182', '81782095', '81796406', '81816478', '81831812', '81852472', '81868731', '81875087', '81887728', '81903601', '81924601', '81942331', '81965082', '81980424', '82001610', '82018075', '82038940', '82056091', '82074994', '82091534', '82115013', '82126096', '82150060', '82168032', '82186233', '82203426', '82226554', '82242889', '82259935', '82279919', '82316003', '82325177', '82335527', '82348853', '82376292', '82390714', '82412251', '82424311', '82450506', '82464871', '82488783', '82500922', '82526211', '82537710', '82565301', '82578032', '82605605', '82618850', '82643970', '82655915', '82685510', '82695708', '82721958', '82734938', '82766600', '82773193', '82788630', '82803477', '82817623', '82826238', '82840763', '82862776', '82880693', '82894746', '82901990', '82918561', '82949251', '82986976', '82995318', '83012877', '83019429', '83041439', '83060964', '83065518', '83074428', '83086063', '83096589', '83111970', '83124389', '83138756', '83152946', '83166894', '83178362']",[]
2673646,97,73,75.25773195876289,"['46432710', '46432723', '46432751', '47608481', '47656543', '47691925', '48396735', '361737841', '46277760', '46370638', '46383566', '46391609', '46412453', '46432575', '46455076', '46470090', '46490418', '46495343', '46515838', '46520306', '46538282', '46563399', '46583893', '46605607', '46650139', '46672833', '46678257', '46691713', '46697210', '46718460', '46740977', '46743731', '46766436', '46785829', '46802232', '46807350', '46829151', '46849022', '46851714', '46875851', '46899132', '46922177', '46936933', '46952949', '46975984', '47001733', '47006086', '47029796', '47049249', '47054188', '47071258', '47089761', '47119639', '47142477', '47155352', '47162213', '47186442', '47208111', '47210005', '47220419', '47240499', '47268048', '47273993', '47294110', '47296465', '47317469', '47338784', '47360878', '47365577', '47380998', '47386418', '47390490', '47423644', '47442154', '47445241', '47463966', '47467888', '47486326', '47488546', '47508435', '47511556', '47528777', '47542825', '47547644', '47565326', '47572331', '47586534', '47590099', '47606778', '47611368', '47627389', '47630862', '47646762', '47651053', '47666730', '47673031', '47681308']",[]
